src,alt,filename,full_url
//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Pome_apples_text.jpg/200px-Pome_apples_text.jpg,"An apple is a simple fleshy fruit. Key parts are the epicarp, or exocarp, or outer skin (not labelled); and the mezocarp and endocarp (labelled).. Apple. Apple",200px-Pome_apples_text.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Pome_apples_text.jpg/200px-Pome_apples_text.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Ovary_position.svg/200px-Ovary_position.svg.png,"Insertion point: There are three positions of insertion of the ovary at the base of a flower: I superior; II half-inferior; III inferior. The 'insertion point' is where the androecium parts (a), the petals (p), and the sepals (s) all converge and attach to the receptacle (r). (Ovary=gynoecium (g).). Stop Sign. Stop Sign",200px-Ovary_position.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Ovary_position.svg/200px-Ovary_position.svg.png
//upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Noni_fruit_dev.jpg/200px-Noni_fruit_dev.jpg,"In the noni, flowers are produced in time-sequence along the stem. It is possible to see a progression of flowering, fruit development, and fruit ripening.",200px-Noni_fruit_dev.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Noni_fruit_dev.jpg/200px-Noni_fruit_dev.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Tweelinggroei_appels.jpg/200px-Tweelinggroei_appels.jpg,Twin apples. Apple. Apple. Apple. Apple. Bowl. Apple. Apple. Apple. Apple,200px-Tweelinggroei_appels.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Tweelinggroei_appels.jpg/200px-Tweelinggroei_appels.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/DewberriesWeb.jpg/170px-DewberriesWeb.jpg,,170px-DewberriesWeb.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/DewberriesWeb.jpg/170px-DewberriesWeb.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/19/Rubus_caesius_fruit_-_Keila.jpg/170px-Rubus_caesius_fruit_-_Keila.jpg,,170px-Rubus_caesius_fruit_-_Keila.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Rubus_caesius_fruit_-_Keila.jpg/170px-Rubus_caesius_fruit_-_Keila.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/3/35/Milkweed-in-seed.jpg/220px-Milkweed-in-seed.jpg,,220px-Milkweed-in-seed.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Milkweed-in-seed.jpg/220px-Milkweed-in-seed.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/de/Bananavarieties.jpg/220px-Bananavarieties.jpg,. Banana. Banana. Banana. Banana,220px-Bananavarieties.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Bananavarieties.jpg/220px-Bananavarieties.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Strawberry_surface_close_up_macro.jpg/220px-Strawberry_surface_close_up_macro.jpg,. Cake,220px-Strawberry_surface_close_up_macro.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Strawberry_surface_close_up_macro.jpg/220px-Strawberry_surface_close_up_macro.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/5/55/Magnolia_wieseneri_-_labelled_gynoecium.jpg/220px-Magnolia_wieseneri_-_labelled_gynoecium.jpg,,220px-Magnolia_wieseneri_-_labelled_gynoecium.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Magnolia_wieseneri_-_labelled_gynoecium.jpg/220px-Magnolia_wieseneri_-_labelled_gynoecium.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/7/71/Longitudinal_section_of_raspberry_flower.gif/330px-Longitudinal_section_of_raspberry_flower.gif,. Kite,330px-Longitudinal_section_of_raspberry_flower.gif,http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Longitudinal_section_of_raspberry_flower.gif/330px-Longitudinal_section_of_raspberry_flower.gif
//upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Palais_de_la_Cite.jpg/220px-Palais_de_la_Cite.jpg,"The Palais de la Cité and Sainte-Chapelle, viewed from the Left Bank, from the Très Riches Heures du duc de Berry (month of June) (1410). Person. Person. Person. Person",220px-Palais_de_la_Cite.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Palais_de_la_Cite.jpg/220px-Palais_de_la_Cite.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/3/30/P1030887_Paris_IV_h%C3%B4tel_de_Sens_rwk.JPG/220px-P1030887_Paris_IV_h%C3%B4tel_de_Sens_rwk.JPG,. Car,220px-P1030887_Paris_IV_h%C3%B4tel_de_Sens_rwk.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/3/30/P1030887_Paris_IV_h%C3%B4tel_de_Sens_rwk.JPG/220px-P1030887_Paris_IV_h%C3%B4tel_de_Sens_rwk.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Plan_de_Paris_en_1657.JPG/220px-Plan_de_Paris_en_1657.JPG,. Person,220px-Plan_de_Paris_en_1657.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Plan_de_Paris_en_1657.JPG/220px-Plan_de_Paris_en_1657.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Prise_de_la_Bastille.jpg/220px-Prise_de_la_Bastille.jpg,. Person. Person. Person. Person,220px-Prise_de_la_Bastille.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Prise_de_la_Bastille.jpg/220px-Prise_de_la_Bastille.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/83/Pantheon_2%2C_Paris_May_11%2C_2013.jpg/220px-Pantheon_2%2C_Paris_May_11%2C_2013.jpg,. Person. Person. Person. Person. Person. Person. Person. Person. Person. Person. Person. Person. Person,220px-Pantheon_2%2C_Paris_May_11%2C_2013.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Pantheon_2%2C_Paris_May_11%2C_2013.jpg/220px-Pantheon_2%2C_Paris_May_11%2C_2013.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/14/Louis-Emile_Durandelle%2C_The_Eiffel_Tower_-_State_of_the_Construction%2C_1888.jpg/170px-Louis-Emile_Durandelle%2C_The_Eiffel_Tower_-_State_of_the_Construction%2C_1888.jpg,,170px-Louis-Emile_Durandelle%2C_The_Eiffel_Tower_-_State_of_the_Construction%2C_1888.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Louis-Emile_Durandelle%2C_The_Eiffel_Tower_-_State_of_the_Construction%2C_1888.jpg/170px-Louis-Emile_Durandelle%2C_The_Eiffel_Tower_-_State_of_the_Construction%2C_1888.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/0/08/The_Liberation_of_Paris%2C_25_-_26_August_1944_HU66477.jpg/220px-The_Liberation_of_Paris%2C_25_-_26_August_1944_HU66477.jpg,. Person. Person. Person. Person. Person. Person. Person. Person. Person. Person. Horse. Person. Person. Person,220px-The_Liberation_of_Paris%2C_25_-_26_August_1944_HU66477.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/08/The_Liberation_of_Paris%2C_25_-_26_August_1944_HU66477.jpg/220px-The_Liberation_of_Paris%2C_25_-_26_August_1944_HU66477.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/da/Paris%2C_France%2C_September_24%2C_2016_SkySat.jpg/220px-Paris%2C_France%2C_September_24%2C_2016_SkySat.jpg,,220px-Paris%2C_France%2C_September_24%2C_2016_SkySat.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Paris%2C_France%2C_September_24%2C_2016_SkySat.jpg/220px-Paris%2C_France%2C_September_24%2C_2016_SkySat.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/7/71/Place_de_la_R%C3%A9publique%2C_18h50%2C_une_foule_silencieuse.jpg/350px-Place_de_la_R%C3%A9publique%2C_18h50%2C_une_foule_silencieuse.jpg,. Person. Person. Person,350px-Place_de_la_R%C3%A9publique%2C_18h50%2C_une_foule_silencieuse.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Place_de_la_R%C3%A9publique%2C_18h50%2C_une_foule_silencieuse.jpg/350px-Place_de_la_R%C3%A9publique%2C_18h50%2C_une_foule_silencieuse.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Paris_by_Sentinel-2.jpg/220px-Paris_by_Sentinel-2.jpg,,220px-Paris_by_Sentinel-2.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Paris_by_Sentinel-2.jpg/220px-Paris_by_Sentinel-2.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Paris_raining_autumn_cityscape_%288252181936%29.jpg/220px-Paris_raining_autumn_cityscape_%288252181936%29.jpg,,220px-Paris_raining_autumn_cityscape_%288252181936%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Paris_raining_autumn_cityscape_%288252181936%29.jpg/220px-Paris_raining_autumn_cityscape_%288252181936%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Paris_plan_jms.png/220px-Paris_plan_jms.png,. Clock,220px-Paris_plan_jms.png,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Paris_plan_jms.png/220px-Paris_plan_jms.png
//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Facade_of_H%C3%B4tel_de_Ville_de_Paris_-_2012.jpg/220px-Facade_of_H%C3%B4tel_de_Ville_de_Paris_-_2012.jpg,. Person. Person. Person. Person. Person. Person. Person. Person,220px-Facade_of_H%C3%B4tel_de_Ville_de_Paris_-_2012.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Facade_of_H%C3%B4tel_de_Ville_de_Paris_-_2012.jpg/220px-Facade_of_H%C3%B4tel_de_Ville_de_Paris_-_2012.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/f/f8/%C3%89tablissements_publics_territoriaux_du_Grand_Paris_et_trois_d%C3%A9partements.svg/220px-%C3%89tablissements_publics_territoriaux_du_Grand_Paris_et_trois_d%C3%A9partements.svg.png,,220px-%C3%89tablissements_publics_territoriaux_du_Grand_Paris_et_trois_d%C3%A9partements.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/%C3%89tablissements_publics_territoriaux_du_Grand_Paris_et_trois_d%C3%A9partements.svg/220px-%C3%89tablissements_publics_territoriaux_du_Grand_Paris_et_trois_d%C3%A9partements.svg.png
//upload.wikimedia.org/wikipedia/commons/thumb/4/48/Secretary_Pompeo_Arrives_to_Meet_with_French_Foreign_Minister_Le_Drian_in_Paris_%2850610423656%29.jpg/220px-Secretary_Pompeo_Arrives_to_Meet_with_French_Foreign_Minister_Le_Drian_in_Paris_%2850610423656%29.jpg,. Bench,220px-Secretary_Pompeo_Arrives_to_Meet_with_French_Foreign_Minister_Le_Drian_in_Paris_%2850610423656%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Secretary_Pompeo_Arrives_to_Meet_with_French_Foreign_Minister_Le_Drian_in_Paris_%2850610423656%29.jpg/220px-Secretary_Pompeo_Arrives_to_Meet_with_French_Foreign_Minister_Le_Drian_in_Paris_%2850610423656%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/85/Conseil_d%27Etat_Paris_WA.jpg/330px-Conseil_d%27Etat_Paris_WA.jpg,. Person. Person. Person. Person. Person. Person. Traffic Light,330px-Conseil_d%27Etat_Paris_WA.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Conseil_d%27Etat_Paris_WA.jpg/330px-Conseil_d%27Etat_Paris_WA.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gendarmerie_BMW_R1100RT.jpg/220px-Gendarmerie_BMW_R1100RT.jpg,. Person. Person. Motorcycle. Person. Motorcycle. Motorcycle. Person. Person. Person. Person. Motorcycle. Motorcycle. Motorcycle,220px-Gendarmerie_BMW_R1100RT.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gendarmerie_BMW_R1100RT.jpg/220px-Gendarmerie_BMW_R1100RT.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/a/a5/14_Strada_Vasile_Conta%2C_Bucharest_%2802%29.jpg/138px-14_Strada_Vasile_Conta%2C_Bucharest_%2802%29.jpg,. Truck. Car,138px-14_Strada_Vasile_Conta%2C_Bucharest_%2802%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/14_Strada_Vasile_Conta%2C_Bucharest_%2802%29.jpg/138px-14_Strada_Vasile_Conta%2C_Bucharest_%2802%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/49/103_Hanover.jpg/161px-103_Hanover.jpg,,161px-103_Hanover.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/103_Hanover.jpg/161px-103_Hanover.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/9%2C_Strada_Mitropolit_Nifon%2C_Bucharest_%28Romania%29.jpg/166px-9%2C_Strada_Mitropolit_Nifon%2C_Bucharest_%28Romania%29.jpg,. Person,166px-9%2C_Strada_Mitropolit_Nifon%2C_Bucharest_%28Romania%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/9%2C_Strada_Mitropolit_Nifon%2C_Bucharest_%28Romania%29.jpg/166px-9%2C_Strada_Mitropolit_Nifon%2C_Bucharest_%28Romania%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Deras-TreeHouse.JPG/203px-Deras-TreeHouse.JPG,,203px-Deras-TreeHouse.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Deras-TreeHouse.JPG/203px-Deras-TreeHouse.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Noto_Emoji_v2.034_1f3e0.svg/50px-Noto_Emoji_v2.034_1f3e0.svg.png,Noto Emoji v2.034 1f3e0.svg,50px-Noto_Emoji_v2.034_1f3e0.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Noto_Emoji_v2.034_1f3e0.svg/50px-Noto_Emoji_v2.034_1f3e0.svg.png
//upload.wikimedia.org/wikipedia/commons/thumb/0/07/Og%C3%B3rki...jpg/125px-Og%C3%B3rki...jpg,Ogórki...jpg,125px-Og%C3%B3rki...jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Og%C3%B3rki...jpg/125px-Og%C3%B3rki...jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Pumpkins_Hancock_Shaker_village_2418.jpg/125px-Pumpkins_Hancock_Shaker_village_2418.jpg,Pumpkins Hancock Shaker village 2418.jpg,125px-Pumpkins_Hancock_Shaker_village_2418.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Pumpkins_Hancock_Shaker_village_2418.jpg/125px-Pumpkins_Hancock_Shaker_village_2418.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Onions.jpg/125px-Onions.jpg,Onions.jpg. Orange. Cat. Apple,125px-Onions.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Onions.jpg/125px-Onions.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/2/22/Garlic.jpg/125px-Garlic.jpg,Garlic.jpg. Vase,125px-Garlic.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Garlic.jpg/125px-Garlic.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Leek.jpg/125px-Leek.jpg,Leek.jpg. Banana,125px-Leek.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Leek.jpg/125px-Leek.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/da/Red_capsicum_and_cross_section.jpg/125px-Red_capsicum_and_cross_section.jpg,Red capsicum and cross section.jpg. Cup. Bottle,125px-Red_capsicum_and_cross_section.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Red_capsicum_and_cross_section.jpg/125px-Red_capsicum_and_cross_section.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Espinac_5nov.JPG/125px-Espinac_5nov.JPG,Espinac 5nov.JPG,125px-Espinac_5nov.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Espinac_5nov.JPG/125px-Espinac_5nov.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Dioscorea_polystachya_%28batatas%29.jpg/125px-Dioscorea_polystachya_%28batatas%29.jpg,Dioscorea polystachya (batatas).jpg. Cake. Dining Table,125px-Dioscorea_polystachya_%28batatas%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Dioscorea_polystachya_%28batatas%29.jpg/125px-Dioscorea_polystachya_%28batatas%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ipomoea_batatas_006.JPG/125px-Ipomoea_batatas_006.JPG,Ipomoea batatas 006.JPG. Donut. Donut. Donut. Donut,125px-Ipomoea_batatas_006.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ipomoea_batatas_006.JPG/125px-Ipomoea_batatas_006.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Manihot_esculenta_dsc07325.jpg/125px-Manihot_esculenta_dsc07325.jpg,Manihot esculenta dsc07325.jpg,125px-Manihot_esculenta_dsc07325.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Manihot_esculenta_dsc07325.jpg/125px-Manihot_esculenta_dsc07325.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Ipomoea_stir_fry.jpg/220px-Ipomoea_stir_fry.jpg,. Carrot. Broccoli. Dining Table,220px-Ipomoea_stir_fry.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Ipomoea_stir_fry.jpg/220px-Ipomoea_stir_fry.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Vegetable_Cart_in_Guntur.jpg/220px-Vegetable_Cart_in_Guntur.jpg,. Banana,220px-Vegetable_Cart_in_Guntur.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Vegetable_Cart_in_Guntur.jpg/220px-Vegetable_Cart_in_Guntur.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/2/28/Vegetable_consumption_per_capita%2C_OWID.svg/350px-Vegetable_consumption_per_capita%2C_OWID.svg.png,,350px-Vegetable_consumption_per_capita%2C_OWID.svg.png,http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Vegetable_consumption_per_capita%2C_OWID.svg/350px-Vegetable_consumption_per_capita%2C_OWID.svg.png
//upload.wikimedia.org/wikipedia/commons/thumb/7/7c/AUSAID_SOUTH_AFRICA_%2810672860713%29.jpg/220px-AUSAID_SOUTH_AFRICA_%2810672860713%29.jpg,. Train. Person,220px-AUSAID_SOUTH_AFRICA_%2810672860713%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/AUSAID_SOUTH_AFRICA_%2810672860713%29.jpg/220px-AUSAID_SOUTH_AFRICA_%2810672860713%29.jpg
//upload.wikimedia.org/wikipedia/en/thumb/d/d7/Povrce_iz_vrta.jpeg/220px-Povrce_iz_vrta.jpeg,,220px-Povrce_iz_vrta.jpeg,http://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Povrce_iz_vrta.jpeg/220px-Povrce_iz_vrta.jpeg
//upload.wikimedia.org/wikipedia/commons/thumb/b/be/Capra%2C_Crete_4.jpg/130px-Capra%2C_Crete_4.jpg,"Capra, Crete 4.jpg",130px-Capra%2C_Crete_4.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Capra%2C_Crete_4.jpg/130px-Capra%2C_Crete_4.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/2/22/Caribou_using_antlers.jpg/130px-Caribou_using_antlers.jpg,Caribou using antlers.jpg. Cow,130px-Caribou_using_antlers.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Caribou_using_antlers.jpg/130px-Caribou_using_antlers.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Chameau_de_bactriane.JPG/130px-Chameau_de_bactriane.JPG,Chameau de bactriane.JPG. Cow. Horse,130px-Chameau_de_bactriane.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Chameau_de_bactriane.JPG/130px-Chameau_de_bactriane.JPG
//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Dromadaire4478.jpg/130px-Dromadaire4478.jpg,Dromadaire4478.jpg,130px-Dromadaire4478.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Dromadaire4478.jpg/130px-Dromadaire4478.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Pack_llamas_posing_near_Muir_Trail.jpg/130px-Pack_llamas_posing_near_Muir_Trail.jpg,Pack llamas posing near Muir Trail.jpg. Cow. Giraffe. Cow,130px-Pack_llamas_posing_near_Muir_Trail.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Pack_llamas_posing_near_Muir_Trail.jpg/130px-Pack_llamas_posing_near_Muir_Trail.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/2/25/Corazon_Full.jpg/130px-Corazon_Full.jpg,Corazon Full.jpg. Sheep. Horse,130px-Corazon_Full.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Corazon_Full.jpg/130px-Corazon_Full.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Sow_with_piglet.jpg/130px-Sow_with_piglet.jpg,Sow with piglet.jpg. Elephant,130px-Sow_with_piglet.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Sow_with_piglet.jpg/130px-Sow_with_piglet.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Chicken.jpg/130px-Chicken.jpg,Chicken.jpg,130px-Chicken.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Chicken.jpg/130px-Chicken.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/8b/%D5%86%D5%A1%D5%BA%D5%A1%D5%BD%D5%BF%D5%A1%D5%AF%D5%B6%D5%A5%D6%80.jpg/130px-%D5%86%D5%A1%D5%BA%D5%A1%D5%BD%D5%BF%D5%A1%D5%AF%D5%B6%D5%A5%D6%80.jpg,Նապաստակներ.jpg. Cat,130px-%D5%86%D5%A1%D5%BA%D5%A1%D5%BD%D5%BF%D5%A1%D5%AF%D5%B6%D5%A5%D6%80.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/%D5%86%D5%A1%D5%BA%D5%A1%D5%BD%D5%BF%D5%A1%D5%AF%D5%B6%D5%A5%D6%80.jpg/130px-%D5%86%D5%A1%D5%BA%D5%A1%D5%BD%D5%BF%D5%A1%D5%AF%D5%B6%D5%A5%D6%80.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/1/18/Arjuna.jpg/130px-Arjuna.jpg,Arjuna.jpg. Bear,130px-Arjuna.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Arjuna.jpg/130px-Arjuna.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Goat_family.jpg/220px-Goat_family.jpg,. Sheep. Sheep,220px-Goat_family.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Goat_family.jpg/220px-Goat_family.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/8/84/Paridera_Cueva_del_R%C3%ADo_Piedra.jpg/220px-Paridera_Cueva_del_R%C3%ADo_Piedra.jpg,,220px-Paridera_Cueva_del_R%C3%ADo_Piedra.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Paridera_Cueva_del_R%C3%ADo_Piedra.jpg/220px-Paridera_Cueva_del_R%C3%ADo_Piedra.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/0/00/Animal_transport_6.jpg/220px-Animal_transport_6.jpg,,220px-Animal_transport_6.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Animal_transport_6.jpg/220px-Animal_transport_6.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Terrestrial_biomass.jpg/550px-Terrestrial_biomass.jpg,,550px-Terrestrial_biomass.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Terrestrial_biomass.jpg/550px-Terrestrial_biomass.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/6/69/Bezerros_de_IATF.jpg/220px-Bezerros_de_IATF.jpg,. Cow. Cow. Cow. Cow. Cow. Cow,220px-Bezerros_de_IATF.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Bezerros_de_IATF.jpg/220px-Bezerros_de_IATF.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Livestock_of_the_World_%28cattle%2C_buffaloes%2C_sheep%2C_goats%2C_horses%2C_pigs%2C_chickens%2C_ducks%29.jpg/300px-Livestock_of_the_World_%28cattle%2C_buffaloes%2C_sheep%2C_goats%2C_horses%2C_pigs%2C_chickens%2C_ducks%29.jpg,. Dining Table. Bowl. Broccoli. Bowl. Bowl. Bowl. Broccoli. Bowl,300px-Livestock_of_the_World_%28cattle%2C_buffaloes%2C_sheep%2C_goats%2C_horses%2C_pigs%2C_chickens%2C_ducks%29.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Livestock_of_the_World_%28cattle%2C_buffaloes%2C_sheep%2C_goats%2C_horses%2C_pigs%2C_chickens%2C_ducks%29.jpg/300px-Livestock_of_the_World_%28cattle%2C_buffaloes%2C_sheep%2C_goats%2C_horses%2C_pigs%2C_chickens%2C_ducks%29.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Veranotrigo.jpg/32px-Veranotrigo.jpg,icon,32px-Veranotrigo.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Veranotrigo.jpg/32px-Veranotrigo.jpg
//upload.wikimedia.org/wikipedia/commons/thumb/b/bf/1906_Athens_stadium.jpg/220px-1906_Athens_stadium.jpg,. Person,220px-1906_Athens_stadium.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/1906_Athens_stadium.jpg/220px-1906_Athens_stadium.jpg
